"items__id_pleito","items__tipo_interessado","items__interessado","items__cod_ibge","items__uf","items__num_pvl","items__status","items__num_processo","items__data_protocolo","items__tipo_operacao","items__finalidade","items__tipo_credor","items__credor","items__moeda","items__valor","items__pvl_assoc_divida","items__pvl_contradado_credor","items__data_status","hasMore","limit","offset","count","links__rel","links__href"
"13435","Município","Baixa Grande","2902609","BA","null","Arquivado por decurso de prazo","17944.002159/2008-77","2009-03-30T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","01/02/2010","","","","","",""
"13300","Município","Barrocas","2903276","BA","null","Arquivado","17944.002014/2006-12","2006-12-26T02:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","12/07/2007","","","","","",""
"60789","Município","Barreiras","2903201","BA","PVL02.006981/2022-01","Deferido","17944.102759/2022-92","2022-09-06T15:39:47Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","30000000","0","0","12/09/2022","","","","","",""
"50929","Município","Maragogipe","2920601","BA","PVL02.005401/2021-79","Deferido","17944.104472/2021-16","2021-12-15T21:11:48Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","15000000","0","1","20/12/2021","","","","","",""
"54329","Município","Irecê","2914604","BA","PVL02.001295/2022-35","Deferido","17944.100706/2022-37","2022-03-09T23:16:42Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","12000000","0","1","10/03/2022","","","","","",""
"33253","Município","Lauro de Freitas","2919207","BA","PVL02.001833/2019-96","Deferido","17944.102213/2019-36","2019-07-15T16:21:58Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","31200000","1","1","18/07/2019","","","","","",""
"12919","Município","Santo Estêvão","2928802","BA","null","Deferido","17944.001850/2006-71","2007-03-20T03:00:00Z","Operação contratual interna","Provias","Instituição Financeira Nacional","Banco do Brasil S/A","Real","330000","0","0","27/03/2007","","","","","",""
"21643","Município","Salvador","2927408","BA","00000.000000/2028-40","Encaminhado à PGFN com manifestação técnica favorável","17944.000235/2016-10","2017-04-26T14:02:43Z","Operação contratual externa (com garantia da União)","Turismo","Instituição Financeira Internacional","Banco Interamericano de Desenvolvimento","Dólar dos EUA","52512340","1","0","02/05/2017","","","","","",""
"22597","Município","São Francisco do Conde","2929206","BA","00000.000000/2032-53","Deferido","17944.000660/2016-17","2016-06-14T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","24562641.28","1","0","22/06/2016","","","","","",""
"61126","Município","Pojuca","2925204","BA","PVL02.007209/2022-06","Deferido","17944.103243/2022-65","2022-08-15T13:20:17Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","50000000","0","1","18/08/2022","","","","","",""
"25029","Município","Belo Campo","2903508","BA","PVL02.000846/2017-86","Deferido","17944.000616/2017-80","2017-08-21T13:12:08Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1400000","0","0","23/08/2017","","","","","",""
"6608","Município","Coribe","2909109","BA","null","Arquivado por decurso de prazo","17944.000392/2009-04","2009-03-31T03:00:00Z","Operação contratual interna","Provias","Instituição Financeira Nacional","Banco do Brasil S/A","Real","650000","0","0","09/04/2009","","","","","",""
"61761","Município","Bonito","2904050","BA","PVL02.008067/2022-96","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Banco do Brasil S/A","Real","4000000","0","0","10/11/2022","","","","","",""
"11177","Município","Oliveira dos Brejinhos","2923209","BA","null","Deferido","17944.001377/2010-17","2011-03-03T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","55000","1","0","21/03/2011","","","","","",""
"7806","Município","Baianópolis","2902500","BA","null","Deferido","17944.000658/2012-14","2012-05-03T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","900000","0","0","29/05/2012","","","","","",""
"10840","Município","Coração de Maria","2908903","BA","null","Arquivado","17944.001299/2008-28","2008-05-13T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","15/09/2008","","","","","",""
"10856","Município","Jacaraci","2917409","BA","null","Arquivado por decurso de prazo","17944.001302/2008-11","2008-05-27T03:00:00Z","Operação contratual interna","RELUZ","Empresa Não Estatal","Companhia de Eletricidade do Estado da Bahia","Real","180000","0","0","09/07/2010","","","","","",""
"12773","Município","Santo Estêvão","2928802","BA","null","Deferido","17944.001787/2011-31","2011-12-01T02:00:00Z","Operação contratual interna","PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias","Instituição Financeira Nacional","Caixa Econômica Federal","Real","2910000","0","0","30/12/2011","","","","","",""
"42877","Município","Brotas de Macaúbas","2904506","BA","PVL02.001388/2020-06","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1800000","0","1","06/07/2020","","","","","",""
"18439","Município","Camaçari","2905701","BA","null","Indeferido","19407.000023/2003-21","2003-05-30T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","2225000","0","0","20/06/2003","","","","","",""
"18457","Município","Itaparica","2916104","BA","null","Deferido","19407.000026/2006-15","2006-11-06T02:00:00Z","Operação contratual interna","Saneamento básico","Instituição Financeira Nacional","Caixa Econômica Federal","Real","5100000","0","0","14/11/2006","","","","","",""
"19648","Município","Catu","2907509","BA","00000.000000/2012-79","Deferido","17944.000830/2015-74","2015-09-09T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","9942457.44","0","0","07/10/2015","","","","","",""
"7687","Município","Sebastião Laranjeiras","2930006","BA","null","Arquivado a pedido","17944.000634/2012-57","2015-09-11T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","2000000","0","0","25/09/2015","","","","","",""
"7713","Município","Nordestina","2922656","BA","null","Deferido","17944.000639/2011-07","2011-07-25T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","400000","0","0","24/08/2011","","","","","",""
"6102","Município","Mucuri","2922003","BA","null","Deferido","17944.000277/2013-16","2013-08-30T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","3330000","1","0","14/10/2013","","","","","",""
"6884","Município","Camaçari","2905701","BA","null","Arquivado","17944.000453/2007-63","2007-04-02T03:00:00Z","Operação contratual interna","Saneamento para Todos","Instituição Financeira Nacional","Caixa Econômica Federal","Real","18792900","0","0","15/08/2007","","","","","",""
"11837","Município","Bonito","2904050","BA","null","Arquivado por decurso de prazo","17944.001539/2013-51","2013-11-01T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","300000","0","0","08/09/2014","","","","","",""
"18473","Município","Bom Jesus da Lapa","2903904","BA","null","Deferido","19407.000030/2002-41","2003-01-31T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","410000","0","0","25/02/2003","","","","","",""
"18477","Município","Teixeira de Freitas","2931350","BA","null","Deferido","19407.000030/2006-75","2006-07-10T03:00:00Z","Operação contratual interna","Saneamento básico","Instituição Financeira Nacional","Caixa Econômica Federal","Real","7694108.21","0","0","11/07/2006","","","","","",""
"18479","Município","Bom Jesus da Lapa","2903904","BA","null","Deferido","19407.000031/2003-77","2003-06-30T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","2963925","1","0","11/07/2003","","","","","",""
"22060","Município","Esplanada","2910602","BA","00000.000000/2029-37","Deferido","17944.000400/2016-33","2016-04-28T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","4750000","0","0","23/05/2016","","","","","",""
"19118","Município","Nova Viçosa","2923001","BA","00000.000000/2010-31","Deferido","17944.000551/2015-19","2015-07-02T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","3500000","0","0","23/07/2015","","","","","",""
"19637","Município","Mucuri","2922003","BA","00000.000000/2012-00","Deferido","17944.000822/2015-28","2015-09-02T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","5700000","1","0","04/11/2015","","","","","",""
"18487","Município","Wanderley","2933455","BA","null","Deferido","19407.000033/2002-85","2002-05-29T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","08/07/2002","","","","","",""
"10908","Município","Lauro de Freitas","2919207","BA","null","Deferido","17944.001311/2014-42","2014-08-27T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","16959676.39","1","0","05/09/2014","","","","","",""
"10910","Município","Palmeiras","2923506","BA","null","Arquivado por decurso de prazo","17944.001312/2009-20","2009-10-21T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","10/02/2010","","","","","",""
"12627","Município","Livramento de Nossa Senhora","2919504","BA","null","Deferido","17944.001734/2014-62","2014-11-12T02:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","5000000","0","0","15/12/2014","","","","","",""
"22007","Município","Luís Eduardo Magalhães","2919553","BA","00000.000000/2028-74","Deferido","17944.000356/2016-61","2016-03-23T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","14900000","0","0","12/04/2016","","","","","",""
"18556","Município","Seabra","2929909","BA","null","Deferido","19407.000050/2003-01","2004-03-12T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1483103.25","0","0","19/03/2004","","","","","",""
"22218","Município","Guajeru","2911659","BA","00000.000000/2029-51","Arquivado por decurso de prazo","17944.000474/2016-70","2016-07-27T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","940755","0","0","20/10/2016","","","","","",""
"18542","Município","Alagoinhas","2900702","BA","null","Deferido","19407.000046/2006-88","2006-05-31T03:00:00Z","Operação contratual interna","Saneamento básico","Instituição Financeira Nacional","Caixa Econômica Federal","Real","7000000","1","0","23/06/2006","","","","","",""
"6771","Município","Baianópolis","2902500","BA","null","Deferido","17944.000426/2008-71","2008-02-29T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","12/03/2008","","","","","",""
"6986","Município","Itatim","2916856","BA","null","Regularizado","17944.000473/2008-15","2008-03-12T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","10289.52","1","0","27/03/2008","","","","","",""
"7371","Município","Vitória da Conquista","2933307","BA","null","Arquivado por decurso de prazo","17944.000556/2011-18","2011-10-04T03:00:00Z","Operação contratual interna","Provias 2010","Instituição Financeira Nacional","Banco do Brasil S/A","Real","3000000","0","0","16/01/2013","","","","","",""
"9022","Município","Feira de Santana","2910800","BA","null","Encaminhado à PGFN com manifestação técnica favorável","17944.000886/2007-19","2007-07-19T03:00:00Z","Operação contratual externa (com garantia da União)","Infraestrutura","Instituição Financeira Internacional","Corporação Andina de Fomento","Dólar dos EUA","11737000","1","0","20/12/2007","","","","","",""
"12661","Município","Jeremoabo","2918100","BA","null","Regularizado","17944.001745/2014-42","2015-07-15T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","138448.6","1","0","16/09/2015","","","","","",""
"12266","Município","Ipirá","2914000","BA","null","Deferido","17944.001644/2009-12","2010-03-29T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1000000","0","0","03/04/2010","","","","","",""
"11211","Município","Irecê","2914604","BA","null","Regularizado","17944.001385/2008-31","2019-02-27T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","1195226.46","0","0","08/04/2019","","","","","",""
"36790","Município","Formosa do Rio Preto","2911105","BA","PVL02.005682/2019-45","Deferido (PVL-IF)","null","null","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Banco do Brasil S/A","Real","1807230","0","1","11/09/2019","","","","","",""
"10227","Município","Mucugê","2921906","BA","null","Arquivado por decurso de prazo","17944.001149/2010-39","2010-07-28T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","750000","0","0","24/01/2011","","","","","",""
"9837","Município","Catu","2907509","BA","null","Arquivado","17944.001063/2008-91","2008-06-23T03:00:00Z","Operação contratual interna","Caminho da Escola 2","Instituição Financeira Nacional","Banco do Brasil S/A","Real","817550","0","0","02/10/2008","","","","","",""
"12858","Município","Salinas da Margarida","2927309","BA","null","Arquivado por decurso de prazo","17944.001829/2011-33","2012-05-03T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","2000000","0","0","18/01/2013","","","","","",""
"45272","Município","Coronel João Sá","2909208","BA","PVL02.001397/2021-70","Deferido","17944.102327/2021-09","2021-07-15T00:13:28Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","26000000","0","1","16/07/2021","","","","","",""
"40768","Município","Maragogipe","2920601","BA","PVL02.009001/2019-18","Encaminhado à PGFN com manifestação técnica favorável","17944.104620/2019-88","2020-07-08T15:05:45Z","Operação contratual interna (com garantia da União)","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","15000000","0","0","24/07/2020","","","","","",""
"62440","Município","Andaraí","2901304","BA","PVL02.008622/2022-80","Deferido","17944.104566/2022-76","2022-11-23T21:27:05Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","8000000","0","0","01/12/2022","","","","","",""
"18395","Município","Ruy Barbosa","2927200","BA","null","Deferido","19407.000014/2004-11","2004-04-20T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","23/04/2004","","","","","",""
"18425","Município","Feira da Mata","2910776","BA","null","Deferido","19407.000020/2004-78","2004-04-30T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","400000","0","0","25/05/2004","","","","","",""
"5823","Município","Barra do Choça","2902906","BA","null","Arquivado por decurso de prazo","17944.000207/2008-92","2008-04-08T03:00:00Z","Operação contratual interna","Caminho da Escola","Instituição Financeira Nacional","Banco do Brasil S/A","Real","600000","0","0","06/05/2008","","","","","",""
"41920","Município","Irecê","2914604","BA","PVL02.000567/2020-18","Deferido","17944.100792/2020-16","2020-02-27T20:05:26Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","7755555","0","1","03/03/2020","","","","","",""
"5693","Município","Mansidão","2920452","BA","null","Deferido","17944.000174/2008-81","2008-04-08T03:00:00Z","Operação contratual interna","Caminho da Escola","Instituição Financeira Nacional","Banco do Brasil S/A","Real","749160","0","0","28/04/2008","","","","","",""
"38863","Município","São Sebastião do Passé","2929503","BA","PVL02.007575/2019-51","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","3033286.77","0","1","01/10/2019","","","","","",""
"39132","Município","Barrocas","2903276","BA","PVL02.005486/2019-71","Arquivado a pedido","17944.103806/2019-10","2019-10-04T20:30:59Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","9080000","0","0","22/11/2019","","","","","",""
"41153","Município","Caravelas","2906907","BA","PVL02.009662/2019-43","Arquivado a pedido","17944.104874/2019-04","2020-09-10T14:57:36Z","Operação contratual interna (com garantia da União)","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","9000000","0","0","21/09/2021","","","","","",""
"5335","Município","Wanderley","2933455","BA","null","Arquivado por decurso de prazo","17944.000089/2014-61","2013-12-19T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","750000","0","0","03/10/2014","","","","","",""
"5348","Município","Senhor do Bonfim","2930105","BA","null","Regularizado","17944.000092/2007-55","2021-12-17T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","150897.62","0","0","16/02/2022","","","","","",""
"47670","Município","Dom Macedo Costa","2910206","BA","PVL02.003741/2021-65","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","2500000","0","1","11/11/2021","","","","","",""
"41548","Município","Lapão","2919157","BA","PVL02.009580/2019-07","Encaminhado à PGFN com manifestação técnica favorável","17944.100326/2020-31","2020-07-06T20:24:38Z","Operação contratual interna (com garantia da União)","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","4900000","0","1","13/07/2020","","","","","",""
"11616","Município","Coribe","2909109","BA","null","Arquivado","17944.001489/2007-64","2008-01-07T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","11/01/2008","","","","","",""
"40632","Município","Candeias","2906501","BA","PVL02.008038/2019-29","Encaminhado à PGFN com manifestação técnica favorável","17944.104423/2019-69","2020-03-03T20:39:08Z","Operação contratual interna (com garantia da União)","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","45500000","0","1","13/03/2020","","","","","",""
"7383","Município","Utinga","2932804","BA","null","Arquivado","17944.000560/2008-72","2008-05-28T03:00:00Z","Operação contratual interna","Caminho da Escola 2","Instituição Financeira Nacional","Banco do Brasil S/A","Real","518100","0","0","11/04/2008","","","","","",""
"7392","Município","Caculé","2905008","BA","null","Deferido","17944.000562/2008-61","2008-03-28T03:00:00Z","Operação contratual interna","Caminho da Escola 2","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","550000","0","0","15/04/2008","","","","","",""
"18577","Município","Vitória da Conquista","2933307","BA","null","Deferido","19407.000055/2004-15","2004-10-06T03:00:00Z","Operação contratual interna","Saneamento básico","Instituição Financeira Nacional","Caixa Econômica Federal","Real","12120080","1","0","27/10/2004","","","","","",""
"18602","Município","Iguaí","2913507","BA","null","Deferido","19407.000062/2002-47","2002-06-28T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","400000","0","0","02/10/2002","","","","","",""
"7483","Município","Anguera","2901502","BA","null","Deferido","17944.000590/2010-01","2011-04-04T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","19/04/2011","","","","","",""
"10386","Município","Nilo Peçanha","2922607","BA","null","Pendente de regularização","17944.001186/2012-17","2013-08-06T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","51649","0","0","10/06/2014","","","","","",""
"10389","Município","Piraí do Norte","2924678","BA","null","Regularizado","17944.001187/2012-53","2012-08-22T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","12421.31","1","0","10/07/2013","","","","","",""
"11567","Município","Dias d'Ávila","2910057","BA","null","Arquivado por decurso de prazo","17944.001478/2010-80","2010-11-29T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","195000","0","0","15/01/2013","","","","","",""
"12588","Município","Ipirá","2914000","BA","null","Deferido","17944.001720/2008-09","2010-03-29T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","195000","0","0","03/05/2010","","","","","",""
"6474","Município","Vitória da Conquista","2933307","BA","null","Arquivado por decurso de prazo","17944.000360/2009-09","2009-03-31T03:00:00Z","Operação contratual interna","Provias","Instituição Financeira Nacional","Banco do Brasil S/A","Real","900000","0","0","14/04/2009","","","","","",""
"12304","Município","Valença","2932903","BA","null","Arquivado","17944.001654/2008-69","2008-09-11T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","2442146","0","0","10/12/2008","","","","","",""
"11253","Município","Coaraci","2908002","BA","null","Arquivado","17944.001394/2008-21","2008-05-28T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","15/09/2008","","","","","",""
"11309","Município","Nova Canaã","2922706","BA","null","Deferido","17944.001409/2006-90","2006-08-29T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","31/08/2006","","","","","",""
"18411","Município","Bonito","2904050","BA","null","Arquivado","19407.000017/2005-35","2006-07-28T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","70000","0","0","31/07/2006","","","","","",""
"7584","Município","Capela do Alto Alegre","2906857","BA","null","Deferido","17944.000613/2012-31","2012-04-23T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","150000","0","0","25/05/2012","","","","","",""
"13032","Município","Paramirim","2923605","BA","null","Deferido","17944.001890/2006-13","2007-04-30T03:00:00Z","Operação contratual interna","Provias","Instituição Financeira Nacional","Banco do Brasil S/A","Real","396000","0","0","11/05/2007","","","","","",""
"13053","Município","Teixeira de Freitas","2931350","BA","null","Deferido","17944.001897/2006-35","2007-03-29T03:00:00Z","Operação contratual interna","Provias","Instituição Financeira Nacional","Banco do Brasil S/A","Real","1890000","0","0","09/04/2007","","","","","",""
"8053","Município","Iguaí","2913507","BA","null","Deferido","17944.000703/2013-11","2013-11-01T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1300000","0","0","17/12/2013","","","","","",""
"9402","Município","Nilo Peçanha","2922607","BA","null","Pendente de regularização","17944.000973/2012-33","2013-08-06T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","245894.72","0","0","09/06/2014","","","","","",""
"12531","Município","Tapiramutá","2931301","BA","null","Regularizado","17944.001707/2007-61","2007-12-14T02:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","107768.81","0","0","15/02/2008","","","","","",""
"12565","Município","Itiruçu","2916906","BA","null","Deferido","17944.001714/2007-62","2008-02-07T02:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","08/02/2008","","","","","",""
"12383","Município","Iraquara","2914406","BA","null","Arquivado por decurso de prazo","17944.001673/2009-76","2009-12-22T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","21/01/2011","","","","","",""
"9226","Município","Igrapiúna","2913457","BA","null","Arquivado por decurso de prazo","17944.000931/2012-01","2012-08-22T03:00:00Z","Operação contratual interna","PMAT","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","3200000","0","0","22/01/2013","","","","","",""
"12313","Município","Belo Campo","2903508","BA","null","Arquivado","17944.001656/2008-58","2008-08-04T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","30/10/2008","","","","","",""
"7069","Município","Mucugê","2921906","BA","null","Deferido","17944.000490/2010-77","2010-04-28T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","20/05/2010","","","","","",""
"22897","Município","Cotegipe","2909406","BA","PVL02.000001/2016-18","Arquivado por decurso de prazo","17944.000820/2016-10","2016-08-02T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1720000","0","0","08/11/2016","","","","","",""
"5259","Município","Teixeira de Freitas","2931350","BA","null","Arquivado por decurso de prazo","17944.000071/2012-05","2012-11-07T02:00:00Z","Operação contratual interna","Caminho da Escola","Instituição Financeira Nacional","Banco do Brasil S/A","Real","3320000","0","0","12/08/2013","","","","","",""
"7070","Município","Nordestina","2922656","BA","null","Deferido","17944.000490/2011-58","2011-05-04T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","700000","0","0","09/06/2011","","","","","",""
"9085","Município","Ituberá","2917300","BA","null","Regularizado","17944.000899/2012-55","2012-08-22T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","324083.09","0","0","10/09/2012","","","","","",""
"9246","Município","Esplanada","2910602","BA","null","Arquivado por decurso de prazo","17944.000936/2014-97","2014-05-30T03:00:00Z","Operação contratual interna","Provias","Instituição Financeira Nacional","Banco do Brasil S/A","Real","1250000","0","0","16/10/2014","","","","","",""
"4995","Município","São Felipe","2929107","BA","null","Deferido","17944.000019/2008-64","2008-06-16T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","15/07/2008","","","","","",""
